"id","sample","family","genus","species","length","range","type","longitude","latitude","date","time","time.out","site","location","status","depth","observer","maxn.complete.yyyymmdd","maxn.checker","successful.count","successful.length","left.cam","right.cam","rear.cam","video.notes","raw.hd","con.hd","forward.habitat.image.saved","backward.habitat.image.saved","habitat.classification","length.analyst","length.complete.date.yyyymmdd","notes","campaignid"
"3.05",3.05,"Carangidae","Decapterus","spp",187.41406,4526.56717,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",208.78901,4601.57221,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",194.34007,4532.80632,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",152.67176,4110.61163,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",216.969,4067.1763,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",152.85377,4582.21767,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",195.25779,4385.34827,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",162.66999,4275.37149,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",189.76794,4824.8459,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",194.78151,4837.5134,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",106.67457,4683.16301,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",151.17031,4857.46068,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",246.64355,3361.92051,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",203.65082,4671.76543,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",114.60662,4980.58273,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Carangidae","Decapterus","spp",84.46592,2942.81016,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Labridae","Unknown","sp1",39.78383,1585.49703,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Gymnocranius","euanus",379.33673,1510.84061,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Gymnocranius","grandoculis",378.89802,2619.95338,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Gymnocranius","grandoculis",305.61439,1482.19729,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Gymnocranius","grandoculis",343.94883,2517.30736,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Lethrinus","miniatus",420.65198,1352.9689,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Lethrinus","miniatus",366.30944,1384.46787,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Lethrinus","miniatus",387.17377,1580.14062,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lethrinidae","Lethrinus","rubrioperculatus",270.3738,2100.50773,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",360.16609,3843.55256,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",337.22798,1899.38899,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",457.63311,2043.03284,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",366.14404,3389.91698,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",281.35597,2038.8253,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",435.83553,2453.38691,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","multidens",292.68127,1975.49248,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","typus",316.57969,1937.32332,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Lutjanidae","Pristipomoides","typus",345.24869,1113.81389,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Pinguipedidae","Parapercis","sp10",69.97061,2754.81027,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Priacanthidae","Priacanthus","blochii",133.08677,1932.445,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Serranidae","Epinephelus","rivulatus",243.24897,1668.42122,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Sphyraenidae","Sphyraena","qenie",285.41358,3782.98549,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.05",3.05,"Sphyraenidae","Sphyraena","qenie",344.79593,3398.54338,"new",113.51626,-22.80532471,12082019,14:21:00,15:37:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",372,371,564,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316","Measurements accepted with high RMS","2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",212.64375,6818.37894,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",253.40474,5065.1251,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",213.6954,5475.90856,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",248.98514,4530.28514,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",201.58403,3885.87159,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",231.13334,4683.79458,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",315.68574,4738.39202,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",232.52535,5745.44136,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",238.32719,5491.44111,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",242.63722,4460.92765,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",195.80845,4721.21628,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",230.73798,6623.02519,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",261.33795,4839.26032,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",269.12776,5756.54774,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",210.40635,4514.46979,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",235.25252,5540.48674,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",226.36336,4884.0423,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",239.71373,4525.26118,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Carangidae","Decapterus","spp",248.73543,3578.89678,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Labridae","Bodianus","solatus",261.6993,3757.23809,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Labridae","Coris","caudimacula",48.43792,2056.70469,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Lethrinidae","Gymnocranius","grandoculis",369.00181,3430.9046,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Lethrinidae","Lethrinus","rubrioperculatus",288.9974,5192.26703,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Lutjanidae","Pristipomoides","multidens",455.09416,3035.20133,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"3.06",3.06,"Lutjanidae","Pristipomoides","multidens",513.9549,5661.78093,"new",113.5105585,-22.80463491,12082019,14:25:00,15:43:00,3,"Ningaloo Marine Park","NA","?","Todd Bond",20190905,"Todd","Yes","Yes",378,377,423,NA,"1","1","Yes","Yes",20200304,"Charlotte Aston","20200316",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Balistidae","Abalistes","stellatus",399.9124,2197.411,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Carangidae","Carangoides","gymnostethus",282.6715,3044.525,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Carangidae","Caranx","ignobilis",639.485,3160.656,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Carangidae","Gnathanodon","speciosus",419.4137,1974.97,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lethrinidae","Gymnocranius","grandoculis",408.4682,1914.585,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lethrinidae","Gymnocranius","grandoculis",394.5544,1920.996,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lethrinidae","Gymnocranius","grandoculis",386.4545,1739.522,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lethrinidae","Gymnocranius","grandoculis",354.0344,2128.554,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lethrinidae","Gymnocranius","grandoculis",334.9936,2448.505,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
"30.02",30.02,"Lutjanidae","Pristipomoides","multidens",261.2636,2655.865,"new",113.90722,-21.90687,17082019,10:08:00,11:19:00,30,"Ningaloo Marine Park","NA","69","Charlotte Aston",20191115,"Todd","Yes","Yes",369,370,422,"Bouncing","3","2","Yes","Yes",20200305,"Charlotte Aston","20200324",NA,"2019-08_Ningaloo_stereo-BRUVs"
