"campaignid","sample","family","genus","species","length","number","range"
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Lethrinus","miniatus",325.4777,1,2048.71569
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Lethrinus","miniatus",416.32099,1,1620.21588
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Lethrinus","miniatus",340.58084,1,3482.15397
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Gymnocranius","grandoculis",351.30917,1,3329.4854
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Gymnocranius","grandoculis",452.84412,1,3078.76332
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lethrinidae","Gymnocranius","grandoculis",395.78518,1,2173.28818
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Serranidae","Epinephelus","areolatus",327.71923,1,1963.81141
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Serranidae","Epinephelus","areolatus",326.81254,1,2018.54155
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Serranidae","Epinephelus","areolatus",352.25659,1,1773.26638
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Serranidae","Epinephelus","areolatus",343.01648,1,2472.06597
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Carangidae","Carangoides","chrysophrys",362.80584,1,3046.84371
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Labridae","Bodianus","solatus",289.62677,1,2836.45654
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",367.84915,1,4730.12046
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",493.76031,1,3792.05515
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",430.89772,1,2247.61895
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",243.36289,1,4325.19769
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",476.64884,1,3914.51702
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",360.03845,1,5504.83452
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",335.68027,1,2720.24559
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",344.71491,1,2791.60256
"2019-08_Ningaloo_stereo-BRUVs",14.13,"Lutjanidae","Pristipomoides","multidens",407.40043,1,1783.20833
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Microdesmidae","Ptereleotris","sp1",27.65504,1,1069.54165
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",288.547,1,2357.6989
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",266.51136,1,2030.6544
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",291.74127,1,1747.30725
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",303.25658,1,2267.89326
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",298.03302,1,2747.32511
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",280.99483,1,1930.85163
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Sparidae","Argyrops","spinifer",283.30124,1,2693.82876
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",219.27073,1,4974.16779
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",289.74534,1,4210.9019
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",330.3472,1,5079.40776
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",281.69332,1,4538.60329
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",320.81313,1,5644.82986
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",318.62717,1,5731.59986
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",274.36083,1,3940.11857
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",293.26658,1,3886.71085
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",272.69277,1,3935.30989
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",313.95527,1,4491.26465
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",275.83924,1,4255.3973
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",304.76123,1,4159.40567
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",259.42301,1,5883.14941
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",296.9212,1,4962.88831
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",296.1919,1,5188.65343
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",173.97222,1,2366.55877
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",322.44094,1,5757.98771
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",289.28682,1,3639.43864
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carangidae","Carangoides","chrysophrys",306.57404,1,4993.77159
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",544.75187,1,2252.85847
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",527.04153,1,1709.93755
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",417.90651,1,2104.73166
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",402.23745,1,1415.19122
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",431.58535,1,1682.17423
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",561.75715,1,1845.6953
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",417.12634,1,2282.69862
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Pristipomoides","multidens",480.2771,1,2540.40864
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Carcharhinidae","Loxodon","macrorhinus",490.10049,1,4313.73323
"2019-08_Ningaloo_stereo-BRUVs",15.01,"Lutjanidae","Lutjanus","sebae",631.36713,1,1748.59934
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Mullidae","Parupeneus","heptacanthus",290.0858,1,2649.2184
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Carcharhinidae","Loxodon","macrorhinus",746.81077,1,4446.31458
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lethrinidae","Gymnocranius","grandoculis",355.21217,1,1701.55466
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lethrinidae","Gymnocranius","grandoculis",311.05008,1,1856.22673
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Carangidae","Carangoides","chrysophrys",307.30406,1,1792.51421
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Carangidae","Carangoides","chrysophrys",309.68125,1,2229.39021
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Carangidae","Carangoides","gymnostethus",384.65476,1,1707.74866
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Serranidae","Epinephelus","areolatus",297.6367,1,1488.29821
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lethrinidae","Lethrinus","olivaceus",813.24031,1,2338.244
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",482.65595,1,1943.94692
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",378.17016,1,3793.8587
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lethrinidae","Lethrinus","punctulatus",402.33541,1,1596.14934
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",345.96109,1,1537.05898
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",439.59904,1,2226.88052
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",378.12434,1,1689.51493
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",408.39429,1,1898.34636
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",336.58788,1,1477.30235
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",353.44868,1,1151.20929
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Lutjanidae","Pristipomoides","multidens",410.33747,1,1706.28953
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Balistidae","Abalistes","filamentosus",256.17291,1,2255.95437
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Sparidae","Argyrops","spinifer",279.13888,1,1289.74034
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Sparidae","Argyrops","spinifer",257.45975,1,1422.06802
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Sparidae","Argyrops","spinifer",263.65736,1,1895.11443
"2019-08_Ningaloo_stereo-BRUVs",15.02,"Sparidae","Argyrops","spinifer",315.10031,1,1789.79058
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",485.7856,1,2359.23695
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",434.99971,1,4903.48605
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",447.6695,1,1838.95351
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",426.25137,1,3288.37526
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",561.64921,1,2149.85533
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",439.42967,1,2993.00332
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",440.1158,1,3782.85333
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",466.5181,1,1804.40526
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lutjanidae","Pristipomoides","multidens",506.66969,1,2309.9384
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lethrinidae","Lethrinus","miniatus",460.58149,1,1351.31785
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Serranidae","Epinephelus","areolatus",326.89783,1,1619.88311
"2019-08_Ningaloo_stereo-BRUVs",15.05,"Lethrinidae","Gymnocranius","griseus",277.22641,1,5777.94339
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",283.13842,1,3660.8997
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",275.72973,1,4174.36797
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",341.24312,1,1451.30263
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",331.46996,1,2787.09161
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",320.2484,1,3454.12101
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",384.65932,1,1578.49943
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",314.65631,1,1482.45455
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",384.2217,1,2100.41606
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",374.46491,1,2727.57802
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",447.43741,1,1531.98174
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lutjanidae","Pristipomoides","multidens",362.94233,1,2089.31617
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Serranidae","Epinephelus","areolatus",297.3266,1,1105.95029
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Serranidae","Epinephelus","areolatus",263.81014,1,1479.82369
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Serranidae","Epinephelus","areolatus",321.23375,1,1526.3714
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Scombridae","Scomberomorus","spp",324.67085,1,5090.7564
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Balistidae","Abalistes","filamentosus",224.267,1,3772.30648
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Balistidae","Abalistes","filamentosus",225.17827,1,3736.47487
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Gymnocranius","grandoculis",286.50084,1,1266.74236
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Gymnocranius","grandoculis",237.66493,1,2164.49217
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Gymnocranius","grandoculis",218.98499,1,1522.78025
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Gymnocranius","grandoculis",287.49201,1,1644.89848
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Gymnocranius","griseus",256.94109,1,2800.73071
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Lethrinidae","Lethrinus","miniatus",343.47264,1,1409.34813
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Carangidae","Carangoides","chrysophrys",412.53141,1,4668.18309
"2019-08_Ningaloo_stereo-BRUVs",15.07,"Carangidae","Seriola","dumerili",673.74153,1,1818.33214
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Pinguipedidae","Parapercis","nebulosa",59.48637,1,1284.97813
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Pinguipedidae","Parapercis","nebulosa",55.45788,1,3528.05884
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Serranidae","Epinephelus","areolatus",315.48801,1,1224.27475
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Carangidae","Seriola","dumerili",794.80125,1,3210.62519
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Lethrinidae","Lethrinus","miniatus",364.12927,1,1281.42087
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Rhinidae","Rhynchobatus","australiae",1439.95793,1,3190.24122
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Lethrinidae","Gymnocranius","grandoculis",360.5722,1,1711.32692
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Lethrinidae","Gymnocranius","grandoculis",354.6369,1,2486.6659
"2019-08_Ningaloo_stereo-BRUVs",15.12,"Lethrinidae","Gymnocranius","grandoculis",366.13151,1,1866.62891
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lethrinidae","Gymnocranius","grandoculis",301.67937,1,3255.70699
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Nemipteridae","Nemipterus","spp",227.56797,1,3772.34412
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lutjanidae","Lutjanus","sebae",363.33736,1,3975.7987
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",357.01051,1,2320.77654
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",322.50148,1,2203.03483
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",361.28694,1,2427.48202
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",353.56575,1,1875.22479
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",394.31517,1,1956.38909
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",354.44128,1,2176.10602
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Carangidae","Seriola","dumerili",352.72177,1,2377.83789
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lutjanidae","Pristipomoides","multidens",375.79793,1,2041.19888
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lutjanidae","Pristipomoides","multidens",334.30401,1,2392.02272
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lutjanidae","Pristipomoides","multidens",347.0139,1,3008.81073
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lutjanidae","Pristipomoides","multidens",409.77789,1,3654.94978
"2019-08_Ningaloo_stereo-BRUVs",16.01,"Lethrinidae","Lethrinus","miniatus",369.07016,1,3011.31254
"2019-08_Ningaloo_stereo-BRUVs",16.02,"Lutjanidae","Pristipomoides","multidens",516.32736,1,3283.72295
"2019-08_Ningaloo_stereo-BRUVs",16.02,"Serranidae","Epinephelus","morrhua",466.70517,1,1742.48293
"2019-08_Ningaloo_stereo-BRUVs",16.02,"Serranidae","Epinephelus","morrhua",445.51492,1,1912.75449
"2019-08_Ningaloo_stereo-BRUVs",16.02,"Serranidae","Epinephelus","morrhua",386.36046,1,2034.23247
"2019-08_Ningaloo_stereo-BRUVs",16.02,"Carangidae","Seriola","dumerili",759.68955,1,2676.86557
"2019-08_Ningaloo_stereo-BRUVs",16.03,"Sparidae","Dentex","carpenteri",133.36948,1,1458.82004
"2019-08_Ningaloo_stereo-BRUVs",16.03,"Nemipteridae","Nemipterus","spp",154.14348,1,1750.27658
"2019-08_Ningaloo_stereo-BRUVs",16.03,"Sparidae","Chrysophrys","auratus",473.03861,1,1511.3653
"2019-08_Ningaloo_stereo-BRUVs",16.03,"Sparidae","Argyrops","spinifer",313.48265,1,2617.64164
"2019-08_Ningaloo_stereo-BRUVs",16.03,"Lutjanidae","Pristipomoides","multidens",464.39443,1,3110.83222
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Carangidae","Decapterus","spp",303.09727,1,3334.05033
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Carangidae","Carangoides","caeruleopinnatus",336.01752,1,1849.15827
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Carangidae","Carangoides","caeruleopinnatus",315.94575,1,1168.45735
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",216.5913,1,1597.71076
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",246.00435,1,1417.5907
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",238.58828,1,1574.94276
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",226.34737,1,2556.06507
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",286.77077,1,1529.2768
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",253.51672,1,1474.3171
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",265.75896,1,2355.46022
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Sparidae","Argyrops","spinifer",258.61038,1,1361.54989
"2019-08_Ningaloo_stereo-BRUVs",16.04,"Balistidae","Abalistes","stellatus",328.7401,1,1325.8633
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Acanthuridae","Naso","hexacanthus",323.28884,1,4618.1492
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Acanthuridae","Naso","hexacanthus",224.76207,1,4801.0465
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lutjanidae","Pristipomoides","multidens",429.25342,1,3204.66458
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lutjanidae","Pristipomoides","multidens",398.66727,1,1102.58785
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lutjanidae","Pristipomoides","multidens",462.96596,1,2083.42888
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lethrinidae","Lethrinus","miniatus",324.20411,1,5031.25232
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Pomacanthidae","Chaetodontoplus","personifer",153.98899,1,5641.03279
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Serranidae","Variola","louti",465.90174,1,4934.41003
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lethrinidae","Lethrinus","ravus",211.56035,1,4453.59854
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Serranidae","Epinephelus","areolatus",261.49107,1,1959.24667
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Serranidae","Epinephelus","areolatus",275.2169,1,2301.18971
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Serranidae","Epinephelus","areolatus",255.42469,1,1633.91843
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lethrinidae","Gymnocranius","griseus",200.67756,1,2142.34753
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lethrinidae","Gymnocranius","griseus",230.21183,1,2402.64826
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Lethrinidae","Gymnocranius","grandoculis",244.9031,1,2273.51112
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Pinguipedidae","Parapercis","nebulosa",58.2818,1,1389.89848
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Balistidae","Sufflamen","fraenatum",183.74342,1,1751.36845
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Balistidae","Sufflamen","fraenatum",206.18404,1,3511.92459
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Mullidae","Parupeneus","chrysopleuron",244.63107,1,1854.58852
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Pomacanthidae","Apolemichthys","trimaculatus",157.63997,1,2234.26718
"2019-08_Ningaloo_stereo-BRUVs",16.05,"Carangidae","Gnathanodon","speciosus",687.33601,1,3246.45071
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","grandoculis",269.96691,1,2502.03528
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","grandoculis",368.11194,1,2572.79311
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","grandoculis",303.54374,1,2493.40122
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Aphareus","furca",549.81714,1,4451.93871
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",387.41552,1,1915.46541
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",396.24163,1,3549.25646
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",387.99552,1,3309.0283
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",358.74282,1,2966.61998
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",387.83011,1,2958.83483
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",377.27966,1,5296.41833
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",318.26984,1,3674.29752
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",333.08423,1,2300.59025
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lutjanidae","Pristipomoides","multidens",351.06066,1,4825.45986
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","gymnostethus",413.20782,1,1684.56946
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","griseus",237.57073,1,1401.49664
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","griseus",251.66974,1,1399.80306
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","griseus",249.12081,1,3108.09462
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Gymnocranius","griseus",226.59449,1,2327.18966
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Sparidae","Argyrops","spinifer",394.4004,1,3324.27211
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Sparidae","Argyrops","spinifer",322.8954,1,2398.4639
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Monacanthidae","Aluterus","monoceros",504.22224,1,3021.11052
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Monacanthidae","Aluterus","monoceros",456.6882,1,3336.34248
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",309.43568,1,4281.39441
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",296.97893,1,3934.24028
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",309.87709,1,3727.56774
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",285.80464,1,3925.64987
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",336.00752,1,3222.73919
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Carangidae","Carangoides","caeruleopinnatus",225.58998,1,3586.37616
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Lethrinidae","Lethrinus","nebulosus",479.02085,1,1653.34239
"2019-08_Ningaloo_stereo-BRUVs",17.08,"Mullidae","Parupeneus","chrysopleuron",283.47706,1,3988.93039
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Carangidae","Carangoides","gymnostethus",344.4782,1,2281.42212
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Carangidae","Carangoides","gymnostethus",321.92857,1,2123.20891
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Sparidae","Argyrops","spinifer",244.56176,1,1690.21269
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lutjanidae","Lutjanus","vitta",319.79848,1,1135.16746
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Balistidae","Sufflamen","fraenatum",265.11618,1,1334.36234
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Serranidae","Epinephelus","areolatus",354.71926,1,1616.09584
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Serranidae","Cephalopholis","sonnerati",355.36139,1,1370.00722
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Lethrinus","nebulosus",323.30432,1,4083.06002
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","griseus",257.8648,1,3862.44556
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","grandoculis",281.58624,1,2683.73771
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","grandoculis",260.98174,1,1841.65211
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","grandoculis",342.69905,1,1699.08489
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","grandoculis",332.42077,1,2238.84441
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Lethrinidae","Gymnocranius","griseus",242.78798,1,2648.15015
"2019-08_Ningaloo_stereo-BRUVs",18.01,"Chaetodontidae","Heniochus","acuminatus",206.61338,1,1612.61479
