"campaignid","sample","family","genus","species","maxn"
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Lethrinidae","Lethrinus","olivaceus",1
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Lutjanidae","Pristipomoides","typus",14
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Mullidae","Parupeneus","heptacanthus",1
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Pinguipedidae","Parapercis","nebulosa",2
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Pomacanthidae","Apolemichthys","trimaculatus",3
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Pomacanthidae","Chaetodontoplus","personifer",3
"2019-08-Ningaloo_stereo-BRUVS",18.07,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Balistidae","Sufflamen","fraenatum",3
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Carangidae","Decapterus","spp",79
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Carcharhinidae","Galeocerdo","cuvier",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Labridae","Bodianus","solatus",2
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Labridae","Choerodon","zamboangae",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Labridae","Unknown","sp8",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lethrinidae","Gymnocranius","griseus",5
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lethrinidae","Lethrinus","miniatus",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lethrinidae","Lethrinus","olivaceus",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Lutjanidae","Pristipomoides","typus",14
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Mullidae","Parupeneus","heptacanthus",1
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Pinguipedidae","Parapercis","nebulosa",2
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Pomacanthidae","Apolemichthys","trimaculatus",3
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Pomacanthidae","Chaetodontoplus","personifer",3
"2019-08-Ningaloo_stereo-BRUVS",18.08,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Lutjanidae","Pristipomoides","multidens",9
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Microdesmidae","Ptereleotris","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Serranidae","Epinephelus","areolatus",2
"2019-08-Ningaloo_stereo-BRUVS",19.01,"Sparidae","Argyrops","spinifer",3
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Carangidae","Carangoides","caeruleopinnatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Lutjanidae","Pristipomoides","multidens",11
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Monacanthidae","Eubalichthys","caeruleoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Serranidae","Epinephelus","areolatus",3
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Tetraodontidae","Lagocephalus","lunaris",1
"2019-08-Ningaloo_stereo-BRUVS",19.02,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Carangidae","Seriola","dumerili",1
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Echeneidae","Echeneis","naucrates",1
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Lethrinidae","Lethrinus","punctulatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Lutjanidae","Pristipomoides","multidens",9
"2019-08-Ningaloo_stereo-BRUVS",19.03,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Carangidae","Seriola","dumerili",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Chaetodontidae","Heniochus","acuminatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Cirrhitidae","Cyprinocirrhites","polyactis",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Lutjanidae","Pristipomoides","multidens",4
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Serranidae","Pseudanthias","cooperi",1
"2019-08-Ningaloo_stereo-BRUVS",19.04,"Serranidae","Pseudanthias","georgei",6
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Balistidae","Xanthichthys","lineopunctatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Caesionidae","Caesio","cuning",4
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Chaetodontidae","Heniochus","acuminatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Haemulidae","Diagramma","pictum",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Labridae","Choerodon","zamboangae",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Lethrinidae","Lethrinus","miniatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Lutjanidae","Pristipomoides","typus",14
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Serranidae","Cephalopholis","sonnerati",1
"2019-08-Ningaloo_stereo-BRUVS",19.05,"Serranidae","Epinephelus","areolatus",1
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Carangidae","Carangoides","chrysophrys",3
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Carangidae","Carangoides","equula",6
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Carangidae","Decapterus","spp",98
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Sparidae","Argyrops","spinifer",3
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",19.08,"Tetraodontidae","Lagocephalus","lunaris",3
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Balistidae","Abalistes","filamentosus",2
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Monacanthidae","Eubalichthys","caeruleoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Sphyrnidae","Sphyrna","mokarran",1
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Synodontidae","Saurida","undosquamis",3
"2019-08-Ningaloo_stereo-BRUVS",2.02,"Tetraodontidae","Lagocephalus","sceleratus",10
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Synodontidae","Saurida","undosquamis",1
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Synodontidae","Synodus","sp10",1
"2019-08-Ningaloo_stereo-BRUVS",2.03,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Bothidae","Unknown","spp",2
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Congridae","Heteroconger","hassi",9
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Synodontidae","Saurida","undosquamis",2
"2019-08-Ningaloo_stereo-BRUVS",2.04,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Carangidae","Carangoides","gymnostethus",7
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Congridae","Heteroconger","hassi",15
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",2.05,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Bothidae","Unknown","spp",5
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Congridae","Heteroconger","hassi",18
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Synodontidae","Saurida","undosquamis",2
"2019-08-Ningaloo_stereo-BRUVS",2.06,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Carangidae","Carangoides","gymnostethus",2
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Lethrinidae","Lethrinus","nebulosus",3
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",2.07,"Mullidae","Parupeneus","spilurus",1
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Carangidae","Carangoides","chrysophrys",5
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Lutjanidae","Pristipomoides","multidens",3
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Serranidae","Epinephelus","areolatus",1
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Tetraodontidae","Lagocephalus","lunaris",1
"2019-08-Ningaloo_stereo-BRUVS",23.01,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Carangidae","Carangoides","equula",1
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Carangidae","Decapterus","spp",6
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Lethrinidae","Gymnocranius","griseus",1
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Tetraodontidae","Lagocephalus","lunaris",1
"2019-08-Ningaloo_stereo-BRUVS",23.02,"Tetraodontidae","Lagocephalus","sceleratus",3
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Carangidae","Decapterus","spp",9
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Lutjanidae","Pristipomoides","multidens",8
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Lutjanidae","Pristipomoides","typus",1
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Sparidae","Argyrops","spinifer",7
"2019-08-Ningaloo_stereo-BRUVS",23.03,"Tetraodontidae","Lagocephalus","sceleratus",4
"2019-08-Ningaloo_stereo-BRUVS",23.04,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",23.04,"Carangidae","Decapterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",23.04,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",23.04,"Tetraodontidae","Lagocephalus","lunaris",1
"2019-08-Ningaloo_stereo-BRUVS",23.04,"Tetraodontidae","Lagocephalus","sceleratus",2
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Carangidae","Carangoides","caeruleopinnatus",5
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Carangidae","Decapterus","spp",32
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Carangidae","Seriolina","nigrofasciata",1
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Carcharhinidae","Loxodon","macrorhinus",1
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Lutjanidae","Pristipomoides","multidens",4
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Lutjanidae","Pristipomoides","spp",1
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Nemipteridae","Nemipterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",23.06,"Tetraodontidae","Lagocephalus","lunaris",5
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Carangidae","Caranx","ignobilis",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Carangidae","Seriolina","nigrofasciata",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Lethrinidae","Gymnocranius","grandoculis",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Lethrinidae","Lethrinus","ravus",1
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",23.09,"Nemipteridae","Nemipterus","spp",4
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Balistidae","Abalistes","filamentosus",2
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Carangidae","Decapterus","spp",5
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Lutjanidae","Pristipomoides","multidens",6
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Lutjanidae","Pristipomoides","typus",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Monacanthidae","Eubalichthys","caeruleoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Mullidae","Parupeneus","heptacanthus",2
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Sparidae","Argyrops","spinifer",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Synodontidae","Saurida","undosquamis",2
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Triakidae","Hemitriakis","falcata",1
"2019-08-Ningaloo_stereo-BRUVS",3.01,"Triakidae","Mustelus","ravidus",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Lethrinidae","Gymnocranius","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Microdesmidae","Ptereleotris","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",3.02,"Tetraodontidae","Lagocephalus","sceleratus",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Balistidae","Abalistes","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Callionymidae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Carangidae","Carangoides","chrysophrys",2
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Carangidae","Decapterus","spp",42
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Carangidae","Gnathanodon","speciosus",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Haemulidae","Diagramma","labiosum",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Lutjanidae","Pristipomoides","multidens",1
"2019-08-Ningaloo_stereo-BRUVS",3.03,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Carangidae","Decapterus","spp",48
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Lutjanidae","Lutjanus","sebae",1
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Lutjanidae","Pristipomoides","filamentosus",1
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Lutjanidae","Pristipomoides","multidens",7
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Sparidae","Argyrops","spinifer",3
"2019-08-Ningaloo_stereo-BRUVS",3.04,"Sphyraenidae","Sphyraena","sp10",4
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Carangidae","Decapterus","spp",22
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Fistulariidae","Fistularia","commersonii",3
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Labridae","Unknown","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lethrinidae","Gymnocranius","euanus",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lethrinidae","Gymnocranius","grandoculis",3
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lethrinidae","Lethrinus","miniatus",3
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lutjanidae","Pristipomoides","multidens",9
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Lutjanidae","Pristipomoides","typus",2
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Pinguipedidae","Parapercis","sp10",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Priacanthidae","Priacanthus","blochii",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Serranidae","Epinephelus","rivulatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.05,"Sphyraenidae","Sphyraena","qenie",3
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Carangidae","Decapterus","spp",36
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Labridae","Coris","caudimacula",1
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2019-08-Ningaloo_stereo-BRUVS",3.06,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Carangidae","Caranx","ignobilis",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Carangidae","Gnathanodon","speciosus",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Haemulidae","Diagramma","pictum",3
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Lethrinidae","Gymnocranius","grandoculis",5
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Lutjanidae","Pristipomoides","multidens",2
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Nemipteridae","Nemipterus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Pinguipedidae","Parapercis","nebulosa",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Scombridae","Scomberomorus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",30.02,"Sparidae","Argyrops","spinifer",2
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Balistidae","Sufflamen","fraenatum",2
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Carangidae","Carangoides","caeruleopinnatus",2
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Carangidae","Decapterus","spp",19
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Carangidae","Seriolina","nigrofasciata",1
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Haemulidae","Diagramma","pictum",1
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Lethrinidae","Gymnocranius","grandoculis",2
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Lethrinidae","Lethrinus","ravus",1
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Monacanthidae","Aluterus","monoceros",2
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Mullidae","Parupeneus","heptacanthus",3
"2019-08-Ningaloo_stereo-BRUVS",30.03,"Nemipteridae","Nemipterus","spp",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Balistidae","Abalistes","stellatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Balistidae","Sufflamen","fraenatum",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Carangidae","Carangoides","fulvoguttatus",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Carangidae","Caranx","ignobilis",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Carangidae","Gnathanodon","speciosus",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Carangidae","Seriola","dumerili",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Carcharhinidae","Carcharhinus","plumbeus",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Haemulidae","Diagramma","pictum",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Labridae","Bodianus","solatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Labridae","Suezichthys","cyanolaemus",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Lethrinidae","Lethrinus","nebulosus",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Lethrinidae","Lethrinus","olivaceus",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Lethrinidae","Lethrinus","punctulatus",2
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Malacanthidae","Malacanthus","brevirostris",1
"2019-08-Ningaloo_stereo-BRUVS",30.04,"Pinguipedidae","Parapercis","sp1",1
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Balistidae","Sufflamen","fraenatum",2
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Carangidae","Carangoides","chrysophrys",1
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Carangidae","Decapterus","spp",3
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Carangidae","Gnathanodon","speciosus",4
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Cirrhitidae","Cyprinocirrhites","polyactis",4
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Lethrinidae","Gymnocranius","griseus",2
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Lethrinidae","Lethrinus","ravus",4
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Lutjanidae","Symphorus","nematophorus",1
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Nemipteridae","Pentapodus","nagasakiensis",12
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Pinguipedidae","Parapercis","nebulosa",5
"2019-08-Ningaloo_stereo-BRUVS",30.05,"Scombridae","Scomberomorus","spp",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Carangidae","Carangoides","caeruleopinnatus",2
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Carangidae","Carangoides","fulvoguttatus",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Carangidae","Carangoides","gymnostethus",1
"2019-08-Ningaloo_stereo-BRUVS",30.06,"Carcharhinidae","Carcharhinus","plumbeus",1
